Time,D/T,Wind Direction,Wind Speed,Temperature,Relative Humidity,PM 2.5,Atmospheric Pressure,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Smell Prediction,Hour,Date_Only
2026-04-17 18:27:00,1.83,173.99,6.04,32.38,59.19,34.46,1004.52,90.32,90.32,194.1,26.0,20.0,257.24,231.97,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:28:00,1.95,177.21,5.11,32.36,59.39,32.88,1004.56,91.11,91.11,196.81,26.19,20.0,258.0,232.26,251.03,Odor_Incident,18,2026-04-17
2026-04-17 18:29:00,2.12,178.88,4.33,32.36,59.59,33.14,1004.57,92.2,92.2,199.83,26.89,20.0,258.0,233.73,251.47,Odor_Incident,18,2026-04-17
2026-04-17 18:30:00,2.35,198.73,2.11,32.36,59.68,33.55,1004.58,93.1,93.1,207.02,27.0,20.67,258.0,234.88,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:31:00,2.5,188.71,2.27,32.43,59.71,33.19,1004.57,94.1,94.1,209.44,27.0,21.0,258.49,236.43,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:32:00,2.54,155.82,2.6,32.47,59.71,32.94,1004.51,93.96,93.96,209.93,27.0,21.0,259.0,236.82,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:33:00,2.41,168.14,4.65,32.44,59.94,33.73,1004.48,92.94,92.94,206.16,27.0,21.0,258.93,235.93,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:34:00,2.39,163.93,4.22,32.39,60.06,33.33,1004.48,93.12,93.12,205.0,26.98,21.0,258.87,236.17,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:35:00,2.4,168.71,3.78,32.36,60.2,34.59,1004.46,93.17,93.17,205.22,27.0,21.0,259.0,236.42,252.0,Odor_Incident,18,2026-04-17
2026-04-17 18:36:00,2.53,181.5,2.9,32.34,60.18,34.34,1004.49,94.19,94.19,208.95,27.0,21.0,258.88,237.19,251.98,Odor_Incident,18,2026-04-17
2026-04-17 18:37:00,2.55,170.88,2.92,32.35,59.51,34.31,1004.43,94.4,94.4,211.16,26.98,21.0,258.0,237.22,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:38:00,2.45,169.98,3.36,32.38,59.18,34.03,1004.41,93.72,93.72,209.16,26.53,21.0,257.89,236.24,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:39:00,2.61,189.55,2.01,32.4,59.16,32.09,1004.41,94.96,94.96,212.67,27.0,21.0,258.0,238.0,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:40:00,2.47,157.77,2.99,32.42,58.84,33.42,1004.38,93.94,93.94,209.8,26.57,21.0,257.65,236.82,250.68,Odor_Incident,18,2026-04-17
2026-04-17 18:41:00,2.13,163.22,3.94,32.41,58.72,33.65,1004.37,92.12,92.12,202.73,26.0,20.17,256.88,234.34,250.0,Odor_Incident,18,2026-04-17
2026-04-17 18:42:00,2.04,178.37,4.05,32.37,58.73,33.12,1004.39,91.75,91.75,200.06,26.0,20.0,256.93,233.93,250.0,Odor_Incident,18,2026-04-17
2026-04-17 18:43:00,2.17,151.58,2.69,32.33,58.85,33.08,1004.4,92.12,92.12,203.81,26.0,20.0,256.8,234.88,250.03,Odor_Incident,18,2026-04-17
2026-04-17 18:44:00,1.84,183.15,2.92,32.32,58.35,33.16,1004.4,90.5,90.5,197.13,26.0,19.98,256.0,231.88,249.0,Odor_Incident,18,2026-04-17
2026-04-17 18:45:00,2.11,178.86,3.11,32.31,58.35,32.25,1004.46,92.68,92.68,203.28,26.0,20.0,256.0,234.32,249.05,Odor_Incident,18,2026-04-17
2026-04-17 18:46:00,2.14,178.7,3.89,32.32,59.2,32.45,1004.43,91.66,91.66,203.23,26.0,20.0,256.87,234.58,250.33,Odor_Incident,18,2026-04-17
2026-04-17 18:47:00,2.12,183.03,3.32,32.29,60.01,32.65,1004.49,91.04,91.04,200.63,26.0,20.0,257.96,234.88,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:48:00,2.25,179.27,3.38,32.25,60.34,32.33,1004.49,92.17,92.17,201.85,26.0,20.0,258.0,236.7,251.79,Odor_Incident,18,2026-04-17
2026-04-17 18:49:00,2.18,182.01,3.61,32.23,60.39,32.87,1004.5,91.68,91.68,200.62,26.0,20.0,258.0,236.05,251.18,Odor_Incident,18,2026-04-17
2026-04-17 18:50:00,2.28,186.56,4.11,32.22,60.46,34.15,1004.5,92.28,92.28,202.3,26.0,20.0,258.0,237.01,251.57,Odor_Incident,18,2026-04-17
2026-04-17 18:51:00,2.19,190.08,4.58,32.19,60.19,32.21,1004.5,91.58,91.58,201.92,26.0,20.0,257.78,235.8,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:52:00,2.11,186.81,3.79,32.19,60.16,31.83,1004.5,91.24,91.24,200.62,26.0,20.0,257.29,235.07,251.0,Odor_Incident,18,2026-04-17
2026-04-17 18:53:00,2.18,193.43,3.46,32.2,59.9,32.77,1004.5,91.67,91.67,202.11,26.0,20.0,257.44,235.91,250.65,Odor_Incident,18,2026-04-17
2026-04-17 18:54:00,1.93,186.8,4.22,32.19,59.64,32.27,1004.5,90.17,90.17,196.94,26.0,19.27,256.92,233.88,250.0,Odor_Incident,18,2026-04-17
2026-04-17 18:55:00,1.51,178.87,5.65,32.17,58.96,31.91,1004.46,88.02,88.02,188.45,25.22,18.96,255.5,230.95,248.93,Odor_Incident,18,2026-04-17
2026-04-17 18:56:00,1.2,183.61,3.86,32.14,58.64,32.79,1004.47,86.66,86.66,182.48,25.0,18.0,254.9,228.72,248.0,Odor_Incident,18,2026-04-17
2026-04-17 18:57:00,1.22,184.58,4.4,32.13,58.71,31.69,1004.49,86.77,86.77,182.55,25.0,18.0,254.99,228.9,248.12,Odor_Incident,18,2026-04-17
2026-04-17 18:58:00,1.11,175.98,5.37,32.11,58.86,32.25,1004.46,85.85,85.85,179.53,25.0,18.0,255.0,228.21,248.0,Odor_Incident,18,2026-04-17
2026-04-17 18:59:00,0.98,185.37,6.55,32.06,58.77,33.25,1004.47,85.13,85.13,177.0,25.0,17.78,254.15,227.3,248.0,Odor_Incident,18,2026-04-17
2026-04-17 19:00:00,1.0,183.75,6.49,32.03,59.05,33.87,1004.48,85.32,85.32,176.85,25.0,17.03,254.77,228.02,248.21,Odor_Incident,19,2026-04-17
2026-04-17 19:01:00,1.39,176.89,4.82,32.02,59.38,33.01,1004.5,87.74,87.74,183.15,25.0,17.95,255.58,231.61,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:02:00,1.32,176.51,5.64,32.02,59.49,32.65,1004.49,86.87,86.87,183.03,25.0,18.0,255.65,230.43,248.85,Odor_Incident,19,2026-04-17
2026-04-17 19:03:00,1.14,180.92,4.35,31.99,59.39,32.51,1004.5,85.71,85.71,179.0,25.0,18.0,255.0,229.0,248.95,Odor_Incident,19,2026-04-17
2026-04-17 19:04:00,1.19,182.23,4.61,31.99,59.56,32.34,1004.5,85.99,85.99,180.53,25.0,18.0,255.0,229.37,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:05:00,1.2,187.39,5.53,31.99,59.77,32.55,1004.5,85.94,85.94,180.34,25.0,18.0,255.13,229.64,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:06:00,1.32,197.11,3.7,31.98,59.92,31.87,1004.51,86.55,86.55,183.04,25.0,18.0,255.82,230.38,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:07:00,1.28,188.33,5.87,31.98,60.06,31.48,1004.48,86.1,86.1,182.1,25.0,18.0,255.95,230.0,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:08:00,1.25,185.76,5.83,31.96,60.26,30.72,1004.49,85.64,85.64,180.88,25.0,18.0,256.0,229.98,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:09:00,1.25,178.01,5.92,31.93,60.59,31.15,1004.48,85.61,85.61,179.78,25.0,18.0,256.0,230.3,249.78,Odor_Incident,19,2026-04-17
2026-04-17 19:10:00,1.42,171.68,4.61,31.89,60.75,33.14,1004.47,86.74,86.74,183.53,25.0,18.0,256.0,231.99,250.0,Odor_Incident,19,2026-04-17
2026-04-17 19:11:00,1.28,183.66,6.54,31.89,60.46,32.48,1004.5,85.8,85.8,181.75,25.0,18.0,255.75,230.3,249.25,Odor_Incident,19,2026-04-17
2026-04-17 19:12:00,1.16,181.92,5.01,31.88,60.23,31.98,1004.5,85.22,85.22,180.16,25.0,17.32,255.02,229.57,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:13:00,1.1,181.27,6.55,31.89,60.15,31.38,1004.48,85.02,85.02,178.92,25.0,17.0,255.0,229.12,248.98,Odor_Incident,19,2026-04-17
2026-04-17 19:14:00,1.06,186.79,5.16,31.88,60.17,31.43,1004.49,84.85,84.85,177.75,24.98,17.0,255.0,228.78,248.85,Odor_Incident,19,2026-04-17
2026-04-17 19:15:00,1.08,188.51,4.54,31.87,60.3,31.78,1004.48,84.72,84.72,178.02,24.93,17.0,255.0,229.11,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:16:00,1.14,194.8,3.87,31.88,60.43,31.96,1004.46,85.0,85.0,179.7,24.99,17.0,255.12,229.47,249.0,Odor_Incident,19,2026-04-17
2026-04-17 19:17:00,1.29,179.65,2.81,31.91,60.66,31.85,1004.49,85.81,85.81,183.04,25.0,17.0,256.0,230.42,249.32,Odor_Incident,19,2026-04-17
2026-04-17 19:18:00,1.36,185.05,3.13,31.91,60.84,32.5,1004.5,85.96,85.96,183.8,25.0,17.0,256.0,231.02,250.0,Odor_Incident,19,2026-04-17
2026-04-17 19:19:00,1.4,174.79,3.92,31.87,60.97,32.41,1004.49,85.92,85.92,184.38,25.0,17.13,256.0,231.92,249.98,Odor_Incident,19,2026-04-17
2026-04-17 19:20:00,1.57,177.32,5.95,31.88,61.27,30.95,1004.49,86.88,86.88,188.12,25.0,18.0,256.17,233.23,250.0,Odor_Incident,19,2026-04-17
2026-04-17 19:21:00,1.52,176.89,5.68,31.83,61.6,31.69,1004.51,86.0,86.0,186.57,25.0,18.0,256.77,232.82,250.0,Odor_Incident,19,2026-04-17
2026-04-17 19:22:00,1.66,186.72,4.73,31.81,61.83,31.88,1004.6,87.1,87.1,190.67,25.0,18.0,257.0,233.25,250.09,Odor_Incident,19,2026-04-17
2026-04-17 19:23:00,1.76,177.26,5.39,31.78,62.02,32.05,1004.6,87.4,87.4,192.19,25.0,18.0,257.0,234.51,250.83,Odor_Incident,19,2026-04-17
2026-04-17 19:24:00,1.9,172.07,3.75,31.78,62.13,32.38,1004.64,88.2,88.2,195.14,25.0,18.0,257.22,235.75,251.0,Odor_Incident,19,2026-04-17
2026-04-17 19:25:00,2.0,166.33,2.54,31.81,62.42,33.09,1004.66,88.4,88.4,198.41,25.0,18.0,257.58,236.46,251.0,Odor_Incident,19,2026-04-17
2026-04-17 19:26:00,2.02,181.01,3.05,31.83,62.63,32.26,1004.65,87.97,87.97,198.64,25.0,18.22,258.0,236.68,251.1,Odor_Incident,19,2026-04-17
2026-04-17 19:27:00,1.82,170.29,3.47,31.82,62.83,32.88,1004.65,86.98,86.98,192.65,25.0,18.0,258.0,235.06,251.46,Odor_Incident,19,2026-04-17
2026-04-17 19:28:00,2.09,181.46,3.37,31.81,62.99,32.07,1004.69,88.57,88.57,198.23,25.08,18.18,258.17,237.93,251.91,Odor_Incident,19,2026-04-17
2026-04-17 19:29:00,2.35,180.9,2.89,31.81,62.9,32.81,1004.7,89.8,89.8,203.14,25.07,19.0,258.37,240.69,251.68,Odor_Incident,19,2026-04-17
2026-04-17 19:30:00,2.2,195.81,2.74,31.82,62.87,31.58,1004.77,89.16,89.16,202.91,25.0,19.0,258.0,237.62,251.36,Odor_Incident,19,2026-04-17
2026-04-17 19:31:00,2.27,164.72,2.13,31.83,63.11,32.56,1004.79,89.5,89.5,204.77,25.0,19.0,258.0,238.15,251.91,Odor_Incident,19,2026-04-17
2026-04-17 19:32:00,2.31,193.03,2.28,31.84,63.24,32.71,1004.82,89.58,89.58,206.16,25.0,19.0,258.0,238.26,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:33:00,2.22,180.49,4.27,31.86,63.11,32.23,1004.8,89.03,89.03,203.14,25.0,19.0,258.0,237.86,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:34:00,2.25,181.09,3.51,31.83,63.23,32.41,1004.85,89.48,89.48,202.37,25.0,19.0,258.04,238.82,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:35:00,2.2,182.91,4.24,31.82,63.42,32.63,1004.88,89.17,89.17,201.74,25.0,19.0,258.03,238.17,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:36:00,2.16,179.68,3.44,31.81,63.62,32.18,1004.87,88.56,88.56,201.28,25.0,19.0,258.02,237.7,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:37:00,2.14,173.68,4.55,31.79,63.78,33.01,1004.82,88.35,88.35,199.48,25.0,19.0,258.15,238.22,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:38:00,2.12,181.03,4.66,31.75,64.16,32.36,1004.86,88.0,88.0,198.07,25.0,19.0,258.86,238.0,252.44,Odor_Incident,19,2026-04-17
2026-04-17 19:39:00,2.09,184.61,6.19,31.71,64.54,32.62,1004.8,87.58,87.58,196.93,25.0,19.0,259.0,237.75,253.0,Odor_Incident,19,2026-04-17
2026-04-17 19:40:00,1.92,181.57,5.01,31.66,64.67,31.98,1004.79,86.6,86.6,192.81,25.0,18.3,258.75,236.47,252.63,Odor_Incident,19,2026-04-17
2026-04-17 19:41:00,1.88,176.3,5.27,31.63,64.68,32.68,1004.8,86.41,86.41,192.2,25.0,18.0,258.62,236.32,252.21,Odor_Incident,19,2026-04-17
2026-04-17 19:42:00,1.83,182.64,4.83,31.6,64.58,32.67,1004.87,86.44,86.44,192.41,25.0,18.0,258.0,236.0,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:43:00,1.89,187.18,4.8,31.58,64.81,31.36,1004.9,86.72,86.72,193.47,25.0,18.0,258.04,236.51,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:44:00,2.01,181.87,3.16,31.57,65.04,32.37,1004.94,87.43,87.43,196.09,25.0,18.0,258.83,237.32,252.21,Odor_Incident,19,2026-04-17
2026-04-17 19:45:00,2.28,178.64,2.54,31.6,65.15,31.93,1004.96,88.81,88.81,202.45,25.0,18.85,259.0,239.09,252.97,Odor_Incident,19,2026-04-17
2026-04-17 19:46:00,2.14,154.76,3.87,31.62,64.69,32.99,1004.88,87.83,87.83,199.98,25.0,18.94,258.29,237.85,252.18,Odor_Incident,19,2026-04-17
2026-04-17 19:47:00,2.06,179.11,4.47,31.62,64.7,32.26,1004.91,87.42,87.42,198.79,25.0,18.47,258.0,237.16,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:48:00,2.19,178.99,4.44,31.61,64.84,31.57,1004.94,88.19,88.19,200.88,25.0,18.92,258.59,238.51,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:49:00,2.13,178.6,5.07,31.61,64.77,33.02,1004.9,87.83,87.83,200.17,25.0,18.99,258.1,237.74,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:50:00,2.27,171.28,3.24,31.59,65.04,32.94,1004.93,88.41,88.41,204.19,25.0,18.98,258.88,238.36,252.28,Odor_Incident,19,2026-04-17
2026-04-17 19:51:00,2.23,167.16,4.21,31.6,65.18,32.56,1004.95,87.8,87.8,203.05,25.0,19.0,259.0,237.92,252.84,Odor_Incident,19,2026-04-17
2026-04-17 19:52:00,2.2,172.29,3.73,31.59,65.22,33.15,1004.96,87.83,87.83,201.57,24.98,19.0,258.89,238.17,252.67,Odor_Incident,19,2026-04-17
2026-04-17 19:53:00,2.07,189.94,3.66,31.58,65.23,31.78,1004.98,87.08,87.08,199.6,24.85,18.95,258.14,237.0,252.0,Odor_Incident,19,2026-04-17
2026-04-17 19:54:00,2.07,166.68,4.57,31.58,65.18,33.01,1004.97,87.23,87.23,198.35,24.88,18.33,258.58,237.67,252.02,Odor_Incident,19,2026-04-17
2026-04-17 19:55:00,2.01,179.95,3.45,31.55,65.24,32.35,1005.07,87.04,87.04,197.67,24.5,18.0,258.29,237.1,252.1,Odor_Incident,19,2026-04-17
2026-04-17 19:56:00,2.21,181.82,3.57,31.57,65.52,32.84,1005.11,88.0,88.0,201.4,25.0,18.56,259.0,238.42,252.71,Odor_Incident,19,2026-04-17
2026-04-17 19:57:00,2.13,172.94,3.35,31.57,65.46,32.85,1005.14,87.23,87.23,199.7,24.95,18.6,259.0,237.93,252.54,Odor_Incident,19,2026-04-17
2026-04-17 19:58:00,2.2,174.27,2.63,31.58,65.6,32.25,1005.2,87.73,87.73,201.34,25.0,18.95,259.0,238.26,252.89,Odor_Incident,19,2026-04-17
2026-04-17 19:59:00,2.1,184.95,5.98,31.57,65.67,31.92,1005.18,87.0,87.0,198.61,24.72,18.48,259.0,237.66,253.0,Odor_Incident,19,2026-04-17
2026-04-17 20:00:00,2.17,178.8,4.25,31.55,65.95,31.54,1005.24,87.65,87.65,198.95,24.92,18.12,259.0,239.19,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:01:00,2.37,178.24,2.57,31.55,66.12,32.39,1005.26,88.52,88.52,204.51,25.0,19.0,259.0,240.34,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:02:00,2.34,186.45,3.59,31.56,66.19,32.41,1005.22,88.15,88.15,205.17,25.0,19.0,259.0,239.26,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:03:00,2.52,183.03,2.89,31.54,66.28,32.13,1005.2,89.32,89.32,209.25,25.0,19.0,259.53,240.91,253.13,Odor_Incident,20,2026-04-17
2026-04-17 20:04:00,2.45,179.01,4.33,31.55,66.24,31.96,1005.18,89.0,89.0,207.79,25.0,19.0,259.02,240.0,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:05:00,2.48,184.8,4.19,31.54,66.44,32.19,1005.17,89.15,89.15,208.78,25.0,19.0,259.47,240.21,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:06:00,2.28,180.85,6.07,31.52,66.65,31.55,1005.09,87.73,87.73,202.61,25.0,19.0,259.27,239.0,253.6,Odor_Incident,20,2026-04-17
2026-04-17 20:07:00,2.31,177.49,5.57,31.47,67.02,32.35,1005.08,88.0,88.0,202.33,25.0,19.0,260.0,239.17,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:08:00,2.45,177.22,4.56,31.43,67.3,31.73,1005.11,88.76,88.76,205.39,25.0,19.0,260.0,240.65,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:09:00,2.49,187.63,3.2,31.42,67.48,31.55,1005.17,88.92,88.92,206.68,25.0,19.0,260.0,241.16,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:10:00,2.64,181.84,2.98,31.42,67.62,32.42,1005.2,89.88,89.88,210.76,25.0,19.0,260.0,242.1,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:11:00,2.65,185.61,3.37,31.43,67.7,31.55,1005.2,89.6,89.6,212.01,25.0,19.0,260.0,241.9,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:12:00,2.9,155.16,1.8,31.45,67.55,32.79,1005.24,91.27,91.27,217.22,25.0,19.45,260.3,244.27,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:13:00,2.87,183.52,3.01,31.47,67.43,34.05,1005.3,90.72,90.72,218.17,25.0,20.0,260.02,242.97,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:14:00,2.89,170.06,2.47,31.49,67.41,34.34,1005.34,91.05,91.05,218.15,25.0,20.0,260.0,243.5,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:15:00,2.92,182.09,2.17,31.49,67.29,33.73,1005.4,91.03,91.03,219.69,25.0,20.0,260.0,243.37,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:16:00,2.99,179.78,1.65,31.51,67.32,32.78,1005.4,91.73,91.73,222.03,25.0,20.0,260.0,243.77,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:17:00,2.92,167.41,2.53,31.54,66.87,33.06,1005.4,90.82,90.82,222.49,25.0,20.0,259.92,242.5,253.26,Odor_Incident,20,2026-04-17
2026-04-17 20:18:00,2.8,179.32,1.44,31.55,66.87,33.05,1005.47,90.43,90.43,218.11,25.0,20.0,259.91,241.95,253.19,Odor_Incident,20,2026-04-17
2026-04-17 20:19:00,3.1,195.89,2.0,31.56,66.9,32.67,1005.5,92.63,92.63,223.09,25.0,20.0,260.2,245.65,253.96,Odor_Incident,20,2026-04-17
2026-04-17 20:20:00,2.95,181.91,4.37,31.56,66.62,32.13,1005.44,91.15,91.15,221.71,25.0,20.0,259.58,243.72,253.3,Odor_Incident,20,2026-04-17
2026-04-17 20:21:00,2.52,178.03,4.83,31.51,66.52,32.34,1005.46,89.45,89.45,208.93,24.98,19.53,259.18,240.94,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:22:00,2.71,175.87,4.87,31.49,66.61,33.49,1005.47,90.39,90.39,213.79,24.94,20.0,259.47,242.37,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:23:00,2.31,177.04,4.4,31.49,66.55,33.07,1005.53,88.0,88.0,206.04,24.16,19.08,259.0,238.53,252.82,Odor_Incident,20,2026-04-17
2026-04-17 20:24:00,2.37,179.52,4.8,31.47,66.65,30.4,1005.56,88.65,88.65,206.3,24.8,19.0,259.0,239.48,252.98,Odor_Incident,20,2026-04-17
2026-04-17 20:25:00,2.3,195.39,3.29,31.46,66.68,31.83,1005.6,87.98,87.98,205.73,24.28,19.0,259.0,238.46,252.91,Odor_Incident,20,2026-04-17
2026-04-17 20:26:00,2.41,166.83,2.56,31.46,67.03,31.45,1005.6,88.92,88.92,207.87,25.0,19.0,259.0,239.4,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:27:00,2.46,177.46,2.86,31.45,67.19,32.21,1005.6,89.0,89.0,209.51,25.0,19.0,259.0,239.86,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:28:00,2.43,173.81,2.48,31.44,67.21,32.34,1005.6,89.0,89.0,208.45,25.0,19.0,259.0,239.37,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:29:00,2.51,177.41,2.09,31.45,67.19,32.59,1005.6,89.54,89.54,210.12,25.0,19.0,259.07,240.28,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:30:00,2.72,156.74,3.23,31.47,67.22,32.85,1005.58,90.55,90.55,214.33,25.0,19.77,259.69,242.26,253.03,Odor_Incident,20,2026-04-17
2026-04-17 20:31:00,2.5,174.77,4.65,31.47,67.04,32.68,1005.59,89.33,89.33,210.36,25.0,19.12,259.0,239.93,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:32:00,2.43,176.8,3.28,31.45,67.19,32.96,1005.62,88.97,88.97,208.8,24.98,19.0,259.0,239.3,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:33:00,2.41,185.89,4.62,31.44,67.48,31.71,1005.65,88.92,88.92,207.51,25.0,19.0,259.0,239.4,253.0,Odor_Incident,20,2026-04-17
2026-04-17 20:34:00,2.45,167.34,3.62,31.43,67.71,32.38,1005.68,89.0,89.0,207.2,25.0,19.0,259.59,240.02,253.67,Odor_Incident,20,2026-04-17
2026-04-17 20:35:00,2.5,182.45,4.52,31.4,67.94,31.96,1005.75,89.0,89.0,208.37,25.0,19.0,260.0,240.1,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:36:00,2.64,179.53,2.31,31.38,68.21,31.63,1005.8,89.88,89.88,212.18,25.0,19.65,260.0,240.85,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:37:00,2.59,189.1,4.33,31.39,68.29,33.24,1005.77,89.42,89.42,211.0,25.0,19.98,260.0,240.38,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:38:00,2.79,189.24,2.8,31.4,68.37,31.63,1005.8,90.82,90.82,215.61,25.0,20.0,260.0,242.45,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:39:00,2.56,181.93,3.76,31.4,68.21,31.39,1005.78,89.11,89.11,210.16,25.0,20.0,260.0,240.22,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:40:00,2.72,189.77,3.44,31.38,68.46,32.25,1005.8,90.4,90.4,212.06,25.0,19.99,260.27,242.89,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:41:00,3.2,155.31,2.64,31.4,68.44,32.66,1005.83,92.75,92.75,222.77,25.15,20.0,260.83,247.5,254.32,Odor_Incident,20,2026-04-17
2026-04-17 20:42:00,2.77,169.55,3.16,31.42,68.17,33.51,1005.86,90.1,90.1,215.56,25.0,20.0,260.0,242.36,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:43:00,2.77,182.21,3.9,31.42,68.43,33.01,1005.88,90.62,90.62,215.6,25.0,20.0,260.0,242.0,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:44:00,2.84,184.5,2.74,31.41,68.53,32.05,1005.91,90.99,90.99,217.28,25.0,20.0,260.0,242.66,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:45:00,2.96,193.57,1.78,31.43,68.55,31.93,1005.98,91.58,91.58,221.02,25.0,20.0,260.21,243.5,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:46:00,3.28,175.07,1.25,31.44,68.58,31.74,1006.0,93.42,93.42,225.37,25.0,20.25,260.9,247.82,254.68,Odor_Incident,20,2026-04-17
2026-04-17 20:47:00,3.38,184.32,3.32,31.48,68.44,31.09,1006.0,93.2,93.2,228.57,25.3,20.97,261.08,248.07,254.41,Odor_Incident,20,2026-04-17
2026-04-17 20:48:00,3.0,183.06,3.46,31.46,68.41,32.0,1006.02,91.55,91.55,219.73,25.0,20.08,260.47,244.79,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:49:00,2.68,183.46,4.25,31.42,68.28,31.82,1006.01,89.62,89.62,212.62,24.97,20.0,260.0,241.48,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:50:00,2.77,165.99,2.87,31.39,68.78,32.03,1006.1,90.95,90.95,214.52,25.0,20.0,260.12,242.27,254.07,Odor_Incident,20,2026-04-17
2026-04-17 20:51:00,2.9,171.59,2.62,31.39,68.99,33.03,1006.12,91.04,91.04,217.82,25.0,20.0,260.57,243.55,254.27,Odor_Incident,20,2026-04-17
2026-04-17 20:52:00,2.82,144.16,4.04,31.39,68.77,35.3,1006.11,90.27,90.27,216.21,25.0,20.0,260.5,242.71,254.4,Odor_Incident,20,2026-04-17
2026-04-17 20:53:00,2.62,177.13,5.83,31.34,68.85,33.98,1006.13,89.33,89.33,210.13,25.0,20.0,260.0,241.87,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:54:00,2.54,182.18,5.85,31.3,69.05,32.72,1006.17,89.0,89.0,208.02,24.94,20.0,260.0,241.12,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:55:00,2.56,166.02,4.43,31.27,69.17,33.67,1006.22,89.0,89.0,208.73,25.0,20.0,260.0,241.0,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:56:00,2.63,164.25,3.33,31.27,69.2,34.27,1006.25,89.42,89.42,210.28,25.0,20.0,260.0,241.97,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:57:00,2.69,157.82,3.11,31.28,69.2,33.07,1006.26,89.9,89.9,212.51,25.0,20.0,260.0,242.03,254.0,Odor_Incident,20,2026-04-17
2026-04-17 20:58:00,2.62,162.4,3.7,31.28,68.88,34.5,1006.22,88.97,88.97,210.28,24.7,20.0,260.0,241.95,254.0,Odor_Incident,20,2026-04-17
